Sample Time,sensors 1 Lane 1,sensors 1 Lane 2,sensors 1 Lane 3,sensors 1 Lane 4,sensors 1 Lane 5,sensors 2 Lane 1,sensors 2 Lane 2,sensors 2 Lane 3,sensors 2 Lane 4,sensors 2 Lane 5,sensors 3 Lane 1,sensors 3 Lane 2,sensors 3 Lane 3,sensors 3 Lane 4,sensors 3 Lane 5,sensors 4 Lane 1,sensors 4 Lane 2,sensors 4 Lane 3,sensors 4 Lane 4,sensors 4 Lane 5,sensors 5 Lane 1,sensors 5 Lane 2,sensors 5 Lane 3,sensors 5 Lane 4,sensors 5 Lane 5,sensors 6 Lane 1,sensors 6 Lane 2,sensors 6 Lane 3,sensors 6 Lane 4,sensors 6 Lane 5.1,sensors 7 Lane 1,sensors 7 Lane 2,sensors 7 Lane 3,sensors 7 Lane 4,sensors 7 Lane 5,sensors 8 Lane 1,sensors 8 Lane 2,sensors 8 Lane 3,sensors 8 Lane 4,sensors 8 Lane 5
2/7/2017 23:25,61.22,55.3,52.8,51.7,47.6,50.5,46.2,39.4,30.2,40.2,71.3,58.2,49.7,60.8,41.67,57.3,47.4,39.9,53.5,49.525,55.25,49.91,47.65,46.66,42.96,45.58,41.7,35.56,27.26,36.28,64.35,52.53,44.85,54.87,37.61,51.71,42.78,36.01,48.28,44.7
2/7/2017 23:30,65.5,57.9,48.6,57.2,54.1,58.2,50.8,39.2,37.4,42.56,76,61.1,47,59.9,52.56,56.6,47,39.8,53.9,49.325,59.11,52.25,43.86,51.62,48.83,52.53,45.85,35.38,33.75,38.41,68.59,55.14,42.42,54.06,47.44,51.08,42.42,35.92,48.64,44.52
2/7/2017 23:35,56.8,54.9,52.7,48.9,45.3,53.1,48.4,46.9,36.8,43.25,70.56,51.8,46.3,58.5,52.11,58.2,48.9,39.6,55.9,50.65,51.26,49.55,47.56,44.13,40.88,47.92,43.68,42.33,33.21,39.03,63.68,46.75,41.79,52.8,47.03,52.53,44.13,35.74,50.45,45.71
2/7/2017 23:40,54.5,53.2,55.5,54.5,39.4,51.7,47,34.2,32.9,33.44,68.7,51.8,50.2,55.7,42.7,47.56,43.8,35.3,58.3,46.24,49.19,48.01,50.09,49.19,35.56,46.66,42.42,30.87,29.69,30.18,62,46.75,45.31,50.27,38.54,42.92,39.53,31.86,52.62,41.73
2/7/2017 23:45,54.5,57.2,55.1,55.3,46.4,67,47,42.8,34.3,34.44,77.7,59.3,50.7,63.1,44.22,64.6,45.4,39.6,57.9,51.875,49.19,51.62,49.73,49.91,41.88,60.47,42.42,38.63,30.96,31.08,70.12,53.52,45.76,56.95,39.91,58.3,40.97,35.74,52.25,46.82
2/7/2017 23:50,60.88,62.67,59,52.5,47.5,62.22,47.4,39.6,36.1,41.5,81.44,65.1,53.1,58.7,51.4,60.7,46.9,39.5,61.89,52.2475,54.94,56.56,53.25,47.38,42.87,56.15,42.78,35.74,32.58,37.45,73.5,58.75,47.92,52.98,46.39,54.78,42.33,35.65,55.86,47.15
2/7/2017 23:55,66.4,51.1,53,40,49.7,64.8,43.7,36.8,28.6,35,81.6,60.7,48.9,57.4,41.63,56.1,43.1,41.6,57.9,49.675,59.93,46.12,47.83,36.1,44.85,58.48,39.44,33.21,25.81,31.59,73.64,54.78,44.13,51.8,37.57,50.63,38.9,37.54,52.25,44.83
2/8/2017 0:00,62.33,60.11,56,50.78,41.56,64.44,55.33,43.67,30.11,24.75,71.5,63.22,53.11,51.22,39.14,53.56,44.44,39.67,53.11,47.695,56.25,54.25,50.54,45.83,37.51,58.16,49.94,39.41,27.17,22.34,64.53,57.06,47.93,46.23,35.32,48.34,40.11,35.8,47.93,43.04
2/8/2017 0:05,63.11,57.9,49.2,48,34.5,62.1,43.5,34.7,26.4,34.56,77.9,63.7,45.5,53.9,47.89,61.6,40.1,34.7,52,47.1,56.96,52.25,44.4,43.32,31.14,56.05,39.26,31.32,23.83,31.19,70.3,57.49,41.06,48.64,43.22,55.59,36.19,31.32,46.93,42.51
2/8/2017 0:10,68.67,60.9,49.5,42.9,46.7,66.22,50.5,40,33.2,42,79.67,61.2,37,55.1,49.9,66.75,44.3,37.7,59.33,52.02,61.97,54.96,44.67,38.72,42.15,59.76,45.58,36.1,29.96,37.91,71.9,55.23,33.39,49.73,45.03,60.24,39.98,34.02,53.55,46.95
2/8/2017 0:15,67,63.1,52.4,50.3,56.9,61.4,49.9,45.5,33.2,44,77.8,60.6,51,56.1,49.57,53.5,45.2,38.6,58.8,49.025,60.47,56.95,47.29,45.4,51.35,55.41,45.03,41.06,29.96,39.71,70.21,54.69,46.03,50.63,44.74,48.28,40.79,34.84,53.07,44.25
2/8/2017 0:20,63.33,60.3,53.7,41.1,39.6,71,48.6,36.9,31,34.1,75.78,62.2,46.9,56.9,39.33,55.89,49.4,34.5,50.5,47.5725,57.16,54.42,48.46,37.09,35.74,64.08,43.86,33.3,27.98,30.78,68.39,56.14,42.33,51.35,35.5,50.44,44.58,31.14,45.58,42.93
2/8/2017 0:25,70.25,60.3,60.4,55.7,40.89,59.7,50.9,37.8,31.9,56.6,79.4,62.6,47,66.3,58.89,57.56,52,39.1,64.44,53.275,63.4,54.42,54.51,50.27,36.9,53.88,45.94,34.11,28.79,51.08,71.66,56.5,42.42,59.84,53.15,51.95,46.93,35.29,58.16,48.08
2/8/2017 0:30,67.56,59.1,54,45.8,47.4,67.7,46.9,42.2,23.4,40.44,81.67,67.1,50.5,62,44.63,53.5,42.4,38.4,58.9,48.3,60.97,53.34,48.74,41.33,42.78,61.1,42.33,38.09,21.12,36.5,73.71,60.56,45.58,55.96,40.28,48.28,38.27,34.66,53.16,43.59
2/8/2017 0:35,66.89,61.6,52.4,49.1,45.4,69.4,52.7,45.3,36.3,42.86,72,65,53.5,57.4,49.8,72.86,45.6,34.3,54.5,51.815,60.37,55.59,47.29,44.31,40.97,62.63,47.56,40.88,32.76,38.68,64.98,58.66,48.28,51.8,44.94,65.76,41.15,30.96,49.19,46.76
2/8/2017 0:40,64.5,62.8,42.22,35.4,38.33,62.75,43.6,37,34.1,34.2,62.78,61.5,47.3,52.3,44.11,58.9,44.9,36.6,52.33,48.1825,58.21,56.68,38.1,31.95,34.59,56.63,39.35,33.39,30.78,30.87,56.66,55.5,42.69,47.2,39.81,53.16,40.52,33.03,47.23,43.48
2/8/2017 0:45,64.33,57.78,46,56.5,43.1,70,41.9,30.4,27.9,35.25,79.89,61.8,30.5,62.2,42.89,52.5,44.2,32.4,49.1,44.55,58.06,52.15,41.52,50.99,38.9,63.18,37.81,27.44,25.18,31.81,72.1,55.77,27.53,56.14,38.71,47.38,39.89,29.24,44.31,40.21
2/8/2017 0:50,68,54.11,56.67,43.4,49.25,59.5,48.5,39.8,29.4,34,81.89,59.7,53.2,56.8,45,55.78,43.7,37.5,47.22,46.05,61.37,48.83,51.14,39.17,44.45,53.7,43.77,35.92,26.53,30.69,73.91,53.88,48.01,51.26,40.61,50.34,39.44,33.84,42.62,41.56
2/8/2017 0:55,68.63,53.43,46.9,49.9,53.56,63,46,43.6,33.7,38.29,85.33,52.5,47.4,62.2,64.43,65.17,46.6,41.5,63.56,54.2075,61.94,48.22,42.33,45.03,48.34,56.86,41.52,39.35,30.41,34.56,77.01,47.38,42.78,56.14,58.15,58.82,42.06,37.45,57.36,48.92
2/8/2017 1:00,71.83,53.43,55.7,61.4,50,54.2,49.9,43,36.1,41.14,77.8,63.44,48.6,57.9,45.14,54.44,46.2,40.5,62.3,50.86,64.83,48.22,50.27,55.41,45.13,48.92,45.03,38.81,32.58,37.13,70.21,57.25,43.86,52.25,40.74,49.13,41.7,36.55,56.23,45.9
2/8/2017 1:05,66.67,53.43,52.4,53.2,37,66.11,59.2,46.9,33.8,35.71,84,64.33,54.4,59.5,40,69.5,46.56,38.8,58.8,53.415,60.17,48.22,47.29,48.01,33.39,59.66,53.43,42.33,30.5,32.23,75.81,58.06,49.1,53.7,36.1,62.72,42.02,35.02,53.07,48.21
2/8/2017 1:10,65.5,55.6,51.8,44.9,43.44,59,52.9,43.8,30.9,40.71,75,65.4,55,50.6,53.57,69.43,49,41.7,52.89,53.255,59.11,50.18,46.75,40.52,39.2,53.25,47.74,39.53,27.89,36.74,67.69,59.02,49.64,45.67,48.35,62.66,44.22,37.63,47.73,48.06
2/8/2017 1:15,75.86,64.11,52.8,45.89,41.6,78.11,49,41.7,35.6,35.25,93,69.4,46.5,60.2,42.11,78.43,50.1,39.3,64.38,58.0525,68.46,57.86,47.65,41.42,37.54,70.49,44.22,37.63,32.13,31.81,83.93,62.63,41.97,54.33,38,70.78,45.22,35.47,58.1,52.39
2/8/2017 1:20,62.75,57.9,43.8,45,39,82.67,48.3,35.4,31.3,49,89.75,62.6,37.9,59.6,46.6,66.43,38.9,30.9,52.6,47.2075,56.63,52.25,39.53,40.61,35.2,74.61,43.59,31.95,28.25,44.22,81,56.5,34.2,53.79,42.06,59.95,35.11,27.89,47.47,42.6
2/8/2017 1:25,70.57,63.1,46.4,51,41.2,68.44,48.6,38.1,30.78,47.11,83.78,66.4,44.2,58.11,44.14,69.5,44.1,32.1,41.4,46.775,63.69,56.95,41.88,46.03,37.18,61.77,43.86,34.39,27.78,42.52,75.61,59.93,39.89,52.44,39.84,62.72,39.8,28.97,37.36,42.21
2/8/2017 1:30,63.67,58.8,56.1,37.8,33,66.5,44.9,40,36.7,42.33,67.33,56.2,44,66.5,31.33,57.63,47.1,49.9,55.86,52.6225,57.46,53.07,50.63,34.11,29.78,60.02,40.52,36.1,33.12,38.2,60.77,50.72,39.71,60.02,28.28,52.01,42.51,45.03,50.41,47.49
2/8/2017 1:35,61.86,56.6,46.63,45.4,45.33,67.38,49.44,34.3,30.4,34,76.57,57.25,37.22,49.33,45.57,82.44,46.22,33.67,46.75,52.27,55.83,51.08,42.08,40.97,40.91,60.81,44.62,30.96,27.44,30.69,69.1,51.67,33.59,44.52,41.13,74.4,41.71,30.39,42.19,47.17
2/8/2017 1:40,64.5,63.7,53.2,48.75,44.11,66.9,47.9,39.2,31.67,42.33,84,62.8,48.6,68.8,49.17,68,43.9,35.3,52.56,49.94,58.21,57.49,48.01,44,39.81,60.38,43.23,35.38,28.58,38.2,75.81,56.68,43.86,62.09,44.38,61.37,39.62,31.86,47.44,45.07
2/8/2017 1:45,66.17,62.8,57.7,37.67,47.9,83.3,52.8,42.6,27.5,27.14,87,69.4,54.4,50.4,40.57,65,52.6,44.2,49,52.7,59.72,56.68,52.07,34,43.23,75.18,47.65,38.45,24.82,24.49,78.52,62.63,49.1,45.49,36.61,58.66,47.47,39.89,44.22,47.56
2/8/2017 1:50,72.14,65.8,51.33,51.11,40.43,80.88,51,38,30.6,55.5,86.25,71.25,40.6,58.5,59.2,78.14,45.78,33.4,65.38,55.675,65.11,59.38,46.33,46.13,36.49,72.99,46.03,34.3,27.62,50.09,77.84,64.3,36.64,52.8,53.43,70.52,41.32,30.14,59.01,50.25
2/8/2017 1:55,75.33,64.7,47.1,39.67,34.17,66.13,37.3,34.1,28.1,53.86,89.83,62.88,43.2,63.6,52.63,56.83,41.5,35.2,53,46.6325,67.99,58.39,42.51,35.8,30.84,59.68,33.66,30.78,25.36,48.61,81.07,56.75,38.99,57.4,47.5,51.29,37.45,31.77,47.83,42.09
2/8/2017 2:00,65.25,49.75,44.8,43.8,35.33,66.78,44,34.2,27,38.63,74.33,65.1,24.89,62.9,36.86,64.89,43.4,24.3,52.75,46.335,58.89,44.9,40.43,39.53,31.89,60.27,39.71,30.87,24.37,34.86,67.08,58.75,22.46,56.77,33.27,58.56,39.17,21.93,47.61,41.82
2/8/2017 2:05,71,62.89,60.67,55.5,44.86,75,53.9,45.7,33.4,41.1,82.29,69.33,47.78,62,42.67,67.14,50.8,50.3,63.4,57.91,64.08,56.76,54.75,50.09,40.49,67.69,48.64,41.24,30.14,37.09,74.27,62.57,43.12,55.96,38.51,60.59,45.85,45.4,57.22,52.26
2/8/2017 2:10,69.5,65.1,43.56,45.4,51.1,85.25,50,38.5,28.7,40.75,85.29,66.3,56.4,54.2,50.71,87.33,50,39.6,54.56,57.8725,62.72,58.75,39.31,40.97,46.12,76.94,45.13,34.75,25.9,36.78,76.97,59.84,50.9,48.92,45.77,78.82,45.13,35.74,49.24,52.23
2/8/2017 2:15,76.25,58.22,55.22,60.11,43.88,65.63,57,42,32,43.14,83.75,69.44,47.22,69.3,52.13,54,41.89,33.22,61.4,47.6275,68.82,52.54,49.84,54.25,39.6,59.23,51.44,37.91,28.88,38.93,75.58,62.67,42.62,62.54,47.05,48.74,37.81,29.98,55.41,42.98
2/8/2017 2:20,67.43,63.11,56.78,51.6,32.33,68.63,50.8,46.8,33.7,33.17,83.14,70.67,54,56.7,46.29,75.67,56.6,44.1,52.56,57.2325,60.86,56.96,51.24,46.57,29.18,61.94,45.85,42.24,30.41,29.94,75.03,63.78,48.74,51.17,41.78,68.29,51.08,39.8,47.44,51.65
2/8/2017 2:25,63,61.5,50,41.7,48,72.3,47.1,40.4,26.56,41.57,76.86,60.7,44.1,66.3,51.13,73.25,45.8,40,62.6,55.4125,56.86,55.5,45.13,37.63,43.32,65.25,42.51,36.46,23.97,37.52,69.37,54.78,39.8,59.84,46.14,66.11,41.33,36.1,56.5,50.01
2/8/2017 2:30,63.25,59.4,35.22,31.5,51.7,70,43.1,32.2,28.6,28.43,79,64.5,34.89,55.9,47.75,65.38,46.3,32.1,66.75,52.6325,57.08,53.61,31.79,28.43,46.66,63.18,38.9,29.06,25.81,25.66,71.3,58.21,31.49,50.45,43.09,59.01,41.79,28.97,60.24,47.5
2/8/2017 2:35,66.75,61.9,44.56,45.9,39.11,78.1,45.4,36.9,33.7,45.5,80.38,62.1,40.6,50.5,49.14,69,45.4,34.1,44.8,48.325,60.24,55.86,40.22,41.42,35.3,70.49,40.97,33.3,30.41,41.06,72.54,56.05,36.64,45.58,44.35,62.27,40.97,30.78,40.43,43.61
2/8/2017 2:40,62,61.83,46.1,51.4,32.57,50,41.3,31.2,30.1,27,85.13,56.56,37.9,64.3,41.29,52.5,38.5,29.7,50.71,42.8525,55.96,55.8,41.61,46.39,29.39,45.13,37.27,28.16,27.17,24.37,76.83,51.05,34.2,58.03,37.26,47.38,34.75,26.8,45.77,38.67
2/8/2017 2:45,62,60.89,48.2,53.56,40,81.56,51.1,35.3,31.89,33.67,96.33,69.13,45.1,65.1,38.63,93,41.9,32.4,60.78,57.02,55.96,54.95,43.5,48.34,36.1,73.61,46.12,31.86,28.78,30.39,86.94,62.39,40.7,58.75,34.86,83.93,37.81,29.24,54.85,51.46
2/8/2017 2:50,84,63.25,40.4,54.3,50.29,97.75,40,31.3,34.5,42,96.5,57.57,29.78,67.22,53.75,72.75,43.9,32.2,65.57,53.605,75.81,57.08,36.46,49.01,45.39,88.22,36.1,28.25,31.14,37.91,87.09,51.96,26.88,60.67,48.51,65.66,39.62,29.06,59.18,48.38
2/8/2017 2:55,73,63.25,53.1,41,38.67,75.83,52.4,41.5,38.89,32.67,95.75,57.57,49.3,66.6,54,88.5,49.7,42.4,63.89,61.1225,65.88,57.08,47.92,37,34.9,68.44,47.29,37.45,35.1,29.48,86.41,51.96,44.49,60.11,48.74,79.87,44.85,38.27,57.66,55.16
2/8/2017 3:00,62.88,63.25,41.1,45.9,44.1,60.71,37.6,34.5,27.9,39.67,75.56,53.57,43.6,61.5,48.14,70,44.3,37.8,62.2,53.575,56.75,57.08,37.09,41.42,39.8,54.79,33.93,31.14,25.18,35.8,68.19,48.35,39.35,55.5,43.45,63.18,39.98,34.11,56.14,48.35
2/8/2017 3:05,74,63.25,55.75,35.2,43.44,83,49.9,37,26.3,31.63,90,63.89,49.5,45.3,31.83,69.75,42.6,34.7,54.75,50.45,66.79,57.08,50.31,31.77,39.2,74.91,45.03,33.39,23.74,28.55,81.23,57.66,44.67,40.88,28.73,62.95,38.45,31.32,49.41,45.53
2/8/2017 3:10,63.2,63.25,41.1,52.4,51.71,68.14,43,38.5,28.7,37.4,82.2,64.6,41.5,58.7,52.8,72.71,44.1,31.6,51.3,49.9275,57.04,57.08,37.09,47.29,46.67,61.5,38.81,34.75,25.9,33.75,74.19,58.3,37.45,52.98,47.65,65.62,39.8,28.52,46.3,45.06
2/8/2017 3:15,67.6,63.25,50.8,40.56,46.33,68.86,41.2,40.1,35.1,37.2,87.43,66.1,39.1,61.6,45.86,64.29,48.2,34.3,58.88,51.4175,61.01,57.08,45.85,36.61,41.81,62.15,37.18,36.19,31.68,33.57,78.91,59.66,35.29,55.59,41.39,58.02,43.5,30.96,53.14,46.4
2/8/2017 3:20,67,63.11,52.4,40.78,50,67.11,44.5,36.5,30.7,47,76.67,60.1,42.5,57.1,47.8,60.6,46.5,38.2,53.56,49.715,60.47,56.96,47.29,36.8,45.13,60.57,40.16,32.94,27.71,42.42,69.19,54.24,38.36,51.53,43.14,54.69,41.97,34.48,48.34,44.87
2/8/2017 3:25,76,60.33,45.9,43.9,45,78.2,43,37.6,35.5,36.57,84.8,58.3,43,61.9,49.2,65.4,45,36.9,53.7,50.25,68.59,54.45,41.42,39.62,40.61,70.58,38.81,33.93,32.04,33,76.53,52.62,38.81,55.86,44.4,59.02,40.61,33.3,48.46,45.35
2/8/2017 3:30,60,56.7,48,39.44,46.14,70.2,46.4,37.4,28.89,38,79.56,59.3,30.56,56.8,53.13,52.71,39.6,36,57.22,46.3825,54.15,51.17,43.32,35.59,41.64,63.36,41.88,33.75,26.07,34.3,71.8,53.52,27.58,51.26,47.95,47.57,35.74,32.49,51.64,41.86
2/8/2017 3:35,63.6,57.5,40.6,38.5,42.3,75.13,41.8,31.9,29.9,36,85.43,60.7,38.2,59.9,41.5,61.11,45.1,32.1,49,46.8275,57.4,51.89,36.64,34.75,38.18,67.8,37.72,28.79,26.98,32.49,77.1,54.78,34.48,54.06,37.45,55.15,40.7,28.97,44.22,42.26
2/8/2017 3:40,67.8,59.11,50.3,41.44,40.25,74.5,44,40.1,31.2,33.88,83.5,56.2,43.7,51.7,52.75,70.33,43.4,33.4,43.88,47.7525,61.19,53.35,45.4,37.4,36.33,67.24,39.71,36.19,28.16,30.58,75.36,50.72,39.44,46.66,47.61,63.47,39.17,30.14,39.6,43.1
2/8/2017 3:45,71,61.89,44,38.1,27.67,73.9,34.7,29.5,27,34.57,82.14,63.7,35.8,50.6,41.86,69.57,48.4,36.2,45.3,49.8675,64.08,55.86,39.71,34.39,24.97,66.69,31.32,26.62,24.37,31.2,74.13,57.49,32.31,45.67,37.78,62.79,43.68,32.67,40.88,45.01
2/8/2017 3:50,66.5,65.4,47.9,39.3,37.7,74.3,45.5,31.4,27.3,31.25,67.33,64.6,35.4,61.2,31,58.25,44.5,36.4,55.2,48.5875,60.02,59.02,43.23,35.47,34.02,67.06,41.06,28.34,24.64,28.2,60.77,58.3,31.95,55.23,27.98,52.57,40.16,32.85,49.82,43.85
2/8/2017 3:55,62.14,62.8,42.3,49.1,40.89,70.4,43.4,31.5,28.3,29.25,82.5,63.7,34.7,51.7,49,67.2,39.2,26.4,65.7,49.625,56.08,56.68,38.18,44.31,36.9,63.54,39.17,28.43,25.54,26.4,74.46,57.49,31.32,46.66,44.22,60.65,35.38,23.83,59.29,44.79
2/8/2017 4:00,71,61,46.8,49.4,47.4,84.5,48.2,40.4,34.4,44.13,79.67,63,43.8,63.4,39.14,66.71,49.2,35.3,53.2,51.1025,64.08,55.05,42.24,44.58,42.78,76.26,43.5,36.46,31.05,39.83,71.9,56.86,39.53,57.22,35.32,60.21,44.4,31.86,48.01,46.12
2/8/2017 4:05,70,51.89,48.7,40.1,40.1,65,42.5,34.8,25,27.22,84.63,61,34.7,55,35.89,66.8,38.7,30.6,66.78,50.72,63.18,46.83,43.95,36.19,36.19,58.66,38.36,31.41,22.56,24.57,76.38,55.05,31.32,49.64,32.39,60.29,34.93,27.62,60.27,45.77
2/8/2017 4:10,65.6,64,49.8,49.9,39.2,78,48.8,38,30.3,26.33,78.17,63.6,48,56.5,52.6,79.5,46.8,37.5,51.6,53.85,59.2,57.76,44.94,45.03,35.38,70.4,44.04,34.3,27.35,23.76,70.55,57.4,43.32,50.99,47.47,71.75,42.24,33.84,46.57,48.6
2/8/2017 4:15,66.56,57.8,38.6,39.2,40.6,72,39.4,35.8,25.8,37,71.22,55.1,31.8,53.5,52.22,58.3,43.3,34.9,47.6,46.025,60.07,52.16,34.84,35.38,36.64,64.98,35.56,32.31,23.28,33.39,64.28,49.73,28.7,48.28,47.13,52.62,39.08,31.5,42.96,41.54
2/8/2017 4:20,63.67,61.4,47.2,41.5,49.3,69.9,43.8,34.9,30.3,35.1,78.67,57,40.5,57.7,46.9,65.6,42.9,33.4,48.7,47.65,57.46,55.41,42.6,37.45,44.49,63.08,39.53,31.5,27.35,31.68,71,51.44,36.55,52.07,42.33,59.2,38.72,30.14,43.95,43
2/8/2017 4:25,67.75,58,48.6,49.2,41.3,64.89,44.1,36.1,29.1,33.8,73.33,58.6,36.7,56,42.8,58.1,43.9,30.6,55.6,47.05,61.14,52.35,43.86,44.4,37.27,58.56,39.8,32.58,26.26,30.5,66.18,52.89,33.12,50.54,38.63,52.44,39.62,27.62,50.18,42.46
2/8/2017 4:30,62.67,57.7,44.3,42.4,50.1,62,39.1,34.9,30.1,40.3,75.2,59.6,41.5,49.5,51.89,59.9,42.2,28.8,52.5,45.85,56.56,52.07,39.98,38.27,45.22,55.96,35.29,31.5,27.17,36.37,67.87,53.79,37.45,44.67,46.83,54.06,38.09,25.99,47.38,41.38
2/8/2017 4:35,59.5,58.2,46.7,48.4,51.4,51.5,40.9,34.4,31,41.3,77.6,57.2,40.7,50.7,53.88,57.9,41.2,33.3,61.7,48.525,53.7,52.53,42.15,43.68,46.39,46.48,36.91,31.05,27.98,37.27,70.03,51.62,36.73,45.76,48.63,52.25,37.18,30.05,55.68,43.79
2/8/2017 4:40,65.67,61,41,46.4,45.4,67.4,41.7,31.4,28.6,34.43,78.8,55.9,36.1,53.8,49,55.7,42.4,32.5,50.1,45.175,59.27,55.05,37,41.88,40.97,60.83,37.63,28.34,25.81,31.07,71.12,50.45,32.58,48.55,44.22,50.27,38.27,29.33,45.22,40.77
2/8/2017 4:45,69.3,57.5,42.9,44.5,42.2,61.6,44.7,34.3,29.4,37.7,75.3,59.8,37.6,56.8,49.5,51.7,45.5,32.2,51.2,45.15,62.54,51.89,38.72,40.16,38.09,55.59,40.34,30.96,26.53,34.02,67.96,53.97,33.93,51.26,44.67,46.66,41.06,29.06,46.21,40.75
2/8/2017 4:50,67.33,63,47.9,57.7,47.5,62.9,47,39.6,37.1,40.6,75.11,60.2,40.9,58.4,47,61.5,44.7,35.2,56.7,49.525,60.77,56.86,43.23,52.07,42.87,56.77,42.42,35.74,33.48,36.64,67.79,54.33,36.91,52.71,42.42,55.5,40.34,31.77,51.17,44.7
2/8/2017 4:55,65.22,56,43.3,44.8,43.33,67.3,44.6,32.9,29,39,77.4,65.2,38.6,51.9,52.7,58.3,40.1,32.1,43.8,43.575,58.86,50.54,39.08,40.43,39.11,60.74,40.25,29.69,26.17,35.2,69.85,58.84,34.84,46.84,47.56,52.62,36.19,28.97,39.53,39.33
2/8/2017 5:00,67.4,56.7,42.3,43.4,39.4,52.7,38.4,32,29.5,35.44,70.1,54.3,35,55.4,34.89,47.1,40.4,27,57,42.875,60.83,51.17,38.18,39.17,35.56,47.56,34.66,28.88,26.62,31.98,63.27,49.01,31.59,50,31.49,42.51,36.46,24.37,51.44,38.69
2/8/2017 5:05,67.22,59.7,43.9,50.6,33.1,64.4,47.7,33.6,30.5,32.8,72.5,60.6,37.9,54.4,34.2,54.3,44.2,30.2,48.9,44.4,60.67,53.88,39.62,45.67,29.87,58.12,43.05,30.32,27.53,29.6,65.43,54.69,34.2,49.1,30.87,49.01,39.89,27.26,44.13,40.07
2/8/2017 5:10,66.7,55,44.4,39.8,36.3,52.8,45.2,36.5,31.1,35.4,77.2,60.4,34.6,54.1,48.33,56.4,42.9,33.6,54.2,46.775,60.2,49.64,40.07,35.92,32.76,47.65,40.79,32.94,28.07,31.95,69.67,54.51,31.23,48.83,43.62,50.9,38.72,30.32,48.92,42.21
2/8/2017 5:15,66.7,53.9,50.5,45.7,45,53.3,42.7,32,31.1,37.8,66.9,48.7,37.4,53.5,46.7,52.8,43.5,31.1,56.3,45.925,60.2,48.64,45.58,41.24,40.61,48.1,38.54,28.88,28.07,34.11,60.38,43.95,33.75,48.28,42.15,47.65,39.26,28.07,50.81,41.45
2/8/2017 5:20,63.7,51.8,48.1,45.8,45.8,52.9,47.9,39.4,34.9,38.89,67.9,58.7,44.5,54.7,51.11,51.6,46.1,36.8,52,46.625,57.49,46.75,43.41,41.33,41.33,47.74,43.23,35.56,31.5,35.1,61.28,52.98,40.16,49.37,46.13,46.57,41.61,33.21,46.93,42.08
2/8/2017 5:25,64.6,57.8,53.2,51.5,41.1,52,48.3,37.5,34.8,41.1,70.2,55.8,45.6,57.7,46.22,55,49.4,31.1,63.1,49.65,58.3,52.16,48.01,46.48,37.09,46.93,43.59,33.84,31.41,37.09,63.36,50.36,41.15,52.07,41.71,49.64,44.58,28.07,56.95,44.81
2/8/2017 5:30,64.3,50.9,47.3,43.5,45.6,56.2,44.3,38.1,34.2,38.89,64.2,56.5,41.1,60.3,43.1,51.7,47.5,34.1,58.1,47.85,58.03,45.94,42.69,39.26,41.15,50.72,39.98,34.39,30.87,35.1,57.94,50.99,37.09,54.42,38.9,46.66,42.87,30.78,52.44,43.18
2/8/2017 5:35,57.4,56.6,52.2,41.2,40.6,52.2,44.6,36.4,29.4,31.9,62.3,55,37.6,52.4,35.5,47.5,40.4,31.8,49.4,42.275,51.8,51.08,47.11,37.18,36.64,47.11,40.25,32.85,26.53,28.79,56.23,49.64,33.93,47.29,32.04,42.87,36.46,28.7,44.58,38.15
2/8/2017 5:40,62.3,53.9,44.7,43.6,38.9,50.1,39.7,31.6,28.7,36.1,65.1,53.4,35.8,48.8,38.6,48.4,41.6,30.3,59.1,44.85,56.23,48.64,40.34,39.35,35.11,45.22,35.83,28.52,25.9,32.58,58.75,48.19,32.31,44.04,34.84,43.68,37.54,27.35,53.34,40.48
2/8/2017 5:45,62.6,58.7,45.8,39.6,37.4,53.1,41.9,32.8,27.6,33.5,60.7,52.4,38.4,48.9,42.7,48.2,40.4,29.7,39.7,39.5,56.5,52.98,41.33,35.74,33.75,47.92,37.81,29.6,24.91,30.23,54.78,47.29,34.66,44.13,38.54,43.5,36.46,26.8,35.83,35.65
2/8/2017 5:50,58.7,58,53.8,46.8,45.7,54.3,46.8,36.6,33.6,35.8,64.9,59.6,41.6,52.1,45.2,53.9,40.4,34.6,56,46.225,52.98,52.35,48.55,42.24,41.24,49.01,42.24,33.03,30.32,32.31,58.57,53.79,37.54,47.02,40.79,48.64,36.46,31.23,50.54,41.72
2/8/2017 5:55,63.5,58.9,53.8,51.3,37.6,54.8,49.4,41.1,31,29.4,66.5,58.4,47.9,53.6,42.7,52.9,47.8,35.4,51.2,46.825,57.31,53.16,48.55,46.3,33.93,49.46,44.58,37.09,27.98,26.53,60.02,52.71,43.23,48.37,38.54,47.74,43.14,31.95,46.21,42.26
2/8/2017 6:00,61.8,55.2,46.8,47.4,42.1,53.2,44.8,35,29,36.5,65.2,54.2,42.2,54.8,51.6,49.9,44.5,37.2,52,45.9,55.77,49.82,42.24,42.78,38,48.01,40.43,31.59,26.17,32.94,58.84,48.92,38.09,49.46,46.57,45.03,40.16,33.57,46.93,41.42
