,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
702,60.5,51.1,47.2,44.6,33.3,52.3,38.8,30.6,27.9,33.6,63.3,56.6,39.5,58.8,34.1,52.01,49.7,44.8,35.8,50.6,45.225,50.06,54.6,46.12,42.6,40.25,29.45,40.43,47.2,35.02,27.62,25.18,30.32,57.13,51.08,35.65,53.07,30.78,44.85,40.43,32.31,45.67,40.82
703,55.3,51.1,41.3,41.4,31.0,55.0,32.0,16.0,27.0,49.0,60.8,49.8,35.0,48.8,33.7,43.16,44.4,40.3,28.5,43.0,39.05,44.04,49.91,46.12,37.27,37.36,27.42,36.37,49.64,28.88,14.44,24.37,44.22,54.87,44.94,31.59,44.04,30.41,40.07,36.37,25.72,38.81,35.24
704,50.7,43.7,37.9,42.4,37.0,55.0,32.0,16.0,27.0,49.0,61.2,51.4,32.8,50.7,37.9,44.84,42.8,34.7,24.4,40.6,35.625,45.46,45.76,39.44,34.2,38.27,32.72,31.32,49.64,28.88,14.44,24.37,44.22,55.23,46.39,29.6,45.76,34.2,38.63,31.32,22.02,36.64,32.15
705,60.17,49.5,46.33,37.0,39.17,55.0,32.0,16.0,27.0,49.0,62.0,51.0,40.83,44.83,31.33,39.65,31.33,23.5,18.33,42.5,28.915,45.11,54.3,44.67,41.81,33.39,34.64,21.21,49.64,28.88,14.44,24.37,44.22,55.96,46.03,36.85,40.46,28.28,28.28,21.21,16.54,38.36,26.1
706,59.2,47.78,47.8,34.2,36.1,55.0,32.0,16.0,27.0,49.0,63.6,51.9,37.4,46.5,40.6,41.13,38.2,28.7,20.1,35.9,30.725,45.9,53.43,43.12,43.14,30.87,31.93,25.9,49.64,28.88,14.44,24.37,44.22,57.4,46.84,33.75,41.97,36.64,34.48,25.9,18.14,32.4,27.73
707,55.38,47.78,40.25,38.88,30.5,55.0,32.0,16.0,27.0,49.0,56.0,44.38,33.75,41.5,33.0,36.7,34.0,25.38,17.5,42.5,29.845,39.25,49.98,43.12,36.33,35.09,26.98,22.91,49.64,28.88,14.44,24.37,44.22,50.54,40.05,30.46,37.45,29.78,30.69,22.91,15.79,38.36,26.94
708,54.7,3.0,36.4,33.4,28.8,55.0,32.0,16.0,27.0,49.0,54.6,42.1,31.5,45.7,35.0,40.42,28.3,23.0,17.5,31.9,25.175,37.24,49.37,2.71,32.85,30.14,25.47,20.76,49.64,28.88,14.44,24.37,44.22,49.28,38.0,28.43,41.24,31.59,25.54,20.76,15.79,28.79,22.72
709,55.9,48.4,41.2,41.8,31.7,55.0,32.0,16.0,27.0,49.0,24.0,18.5,13.0,28.8,18.3,25.47,16.5,11.1,9.5,19.6,14.175,16.37,50.45,43.68,37.18,37.72,28.04,10.02,49.64,28.88,14.44,24.37,44.22,21.66,16.7,11.73,25.99,16.52,14.89,10.02,8.57,17.69,12.79
710,50.11,46.56,37.78,34.67,27.22,55.0,32.0,16.0,27.0,49.0,25.22,21.22,12.89,25.56,14.56,22.61,26.56,22.0,15.78,32.33,24.1675,18.77,45.22,42.02,34.1,31.29,24.08,19.86,49.64,28.88,14.44,24.37,44.22,22.76,19.15,11.63,23.07,13.14,23.97,19.86,14.24,29.18,21.81
711,46.43,40.43,31.0,31.0,29.86,55.0,32.0,16.0,27.0,49.0,24.29,20.43,11.0,26.29,15.14,23.26,22.29,18.86,16.43,33.86,22.86,18.07,41.9,36.49,27.98,27.98,26.41,17.02,49.64,28.88,14.44,24.37,44.22,21.92,18.44,9.93,23.73,13.66,20.12,17.02,14.83,30.56,20.63
712,51.5,44.5,38.0,36.5,27.25,55.0,32.0,16.0,27.0,49.0,24.75,20.75,13.13,27.13,16.38,23.99,28.0,23.0,18.88,41.25,27.7825,18.36,46.48,40.16,34.3,32.94,24.1,20.76,49.64,28.88,14.44,24.37,44.22,22.34,18.73,11.85,24.48,14.78,25.27,20.76,17.04,37.23,25.07
713,50.13,44.5,40.8,38.8,31.7,55.0,32.0,16.0,27.0,49.0,24.6,19.8,11.8,23.1,16.5,20.43,20.6,15.9,11.1,27.1,18.675,17.51,45.24,40.16,36.82,35.02,28.04,14.35,49.64,28.88,14.44,24.37,44.22,22.2,17.87,10.65,20.85,14.89,18.59,14.35,10.02,24.46,16.85
714,50.13,43.25,35.38,31.25,30.0,55.0,32.0,16.0,27.0,49.0,26.13,19.13,17.13,19.63,18.63,17.37,18.5,14.63,11.0,27.88,18.0025,16.91,45.24,39.03,31.93,28.2,26.54,13.2,49.64,28.88,14.44,24.37,44.22,23.58,17.26,15.46,17.72,16.81,16.7,13.2,9.93,25.16,16.25
715,50.13,51.5,40.0,33.83,30.33,55.0,32.0,16.0,27.0,49.0,24.0,21.33,11.67,26.33,20.83,23.28,20.0,14.83,10.83,35.5,20.29,18.87,45.24,46.48,36.1,30.53,26.82,13.38,49.64,28.88,14.44,24.37,44.22,21.66,19.25,10.53,23.76,18.8,18.05,13.38,9.77,32.04,18.31
716,49.6,46.2,43.4,39.1,31.0,55.0,32.0,16.0,27.0,49.0,37.3,30.5,19.1,34.3,22.8,30.34,29.9,25.3,17.4,32.5,26.275,26.98,44.76,41.7,39.17,35.29,27.42,22.83,49.64,28.88,14.44,24.37,44.22,33.66,27.53,17.24,30.96,20.58,26.98,22.83,15.7,29.33,23.71
717,54.5,51.13,47.5,42.0,33.25,55.0,32.0,16.0,27.0,49.0,62.13,56.63,34.63,46.13,40.75,40.8,38.0,32.25,23.25,37.25,32.6875,50.09,49.19,46.14,42.87,37.91,29.41,29.11,49.64,28.88,14.44,24.37,44.22,56.07,51.11,31.25,41.63,36.78,34.3,29.11,20.98,33.62,29.5
718,60.57,50.71,43.86,41.86,36.14,54.14,37.29,24.43,24.43,43.0,64.86,60.29,38.0,50.14,40.0,44.35,51.57,42.29,31.29,46.86,43.0025,53.32,54.66,45.77,39.58,37.78,31.97,38.17,48.86,33.65,22.05,22.05,38.81,58.54,54.41,34.3,45.25,36.1,46.54,38.17,28.24,42.29,38.81
719,58.43,54.71,47.0,45.0,35.14,53.43,40.57,36.29,27.0,33.43,63.29,57.0,41.71,48.86,34.43,43.22,52.57,42.14,34.86,51.57,45.285,50.41,52.73,49.38,42.42,40.61,31.08,38.03,48.22,36.61,32.75,24.37,30.17,57.12,51.44,37.64,44.1,31.07,47.44,38.03,31.46,46.54,40.87
720,57.7,50.3,41.2,35.4,30.3,50.4,39.8,34.5,27.9,29.8,59.5,49.5,39.9,46.4,34.2,41.04,45.4,39.2,29.3,45.6,39.875,43.78,52.07,45.4,37.18,31.95,26.8,35.38,45.49,35.92,31.14,25.18,26.89,53.7,44.67,36.01,41.88,30.87,40.97,35.38,26.44,41.15,35.99
721,57.2,50.78,47.8,46.1,34.6,53.6,45.0,35.4,25.7,32.7,64.1,57.7,41.8,50.4,36.5,44.58,49.0,43.0,30.8,42.8,41.4,51.03,51.62,45.83,43.14,41.61,30.61,38.81,48.37,40.61,31.95,23.19,29.51,57.85,52.07,37.72,45.49,32.94,44.22,38.81,27.8,38.63,37.36
722,54.8,47.0,44.6,39.8,33.2,52.1,43.3,34.0,31.6,35.5,64.1,54.3,39.2,56.2,37.5,49.71,48.8,40.5,29.9,56.4,43.9,48.03,49.46,42.42,40.25,35.92,29.36,36.55,47.02,39.08,30.69,28.52,32.04,57.85,49.01,35.38,50.72,33.84,44.04,36.55,26.98,50.9,39.62
723,59.1,49.5,40.1,39.6,32.1,48.1,37.7,31.1,26.3,32.1,61.6,52.2,35.0,49.4,35.4,43.69,48.2,37.6,28.5,47.3,40.4,46.17,53.34,44.67,36.19,35.74,28.39,33.93,43.41,34.02,28.07,23.74,28.97,55.59,47.11,31.59,44.58,31.95,43.5,33.93,25.72,42.69,36.46
724,57.5,48.4,41.2,40.0,31.9,42.5,34.7,27.2,28.3,28.1,34.2,28.9,22.4,33.2,16.6,29.36,35.7,32.0,26.2,39.4,33.325,25.56,51.89,43.68,37.18,36.1,28.21,28.88,38.36,31.32,24.55,25.54,25.36,30.87,26.08,20.22,29.96,14.98,32.22,28.88,23.65,35.56,30.08
725,57.5,48.6,42.6,39.3,33.3,45.7,39.7,34.4,27.4,30.9,39.8,33.8,26.1,35.2,24.3,31.13,29.3,26.3,19.7,36.9,28.05,29.89,51.89,43.86,38.45,35.47,29.45,23.74,41.24,35.83,31.05,24.73,27.89,35.92,30.5,23.56,31.77,21.93,26.44,23.74,17.78,33.3,25.32
726,51.9,44.5,35.1,34.2,26.8,48.7,40.4,32.4,24.0,33.3,56.6,53.4,37.0,53.2,35.9,47.05,26.8,21.7,14.7,35.8,24.75,47.23,46.84,40.16,31.68,30.87,23.71,19.58,43.95,36.46,29.24,21.66,30.05,51.08,48.19,33.39,48.01,32.4,24.19,19.58,13.27,32.31,22.34
727,62.5,55.0,47.3,37.9,31.5,50.5,42.2,32.8,23.2,29.2,38.3,28.0,22.6,28.2,20.6,24.94,26.8,24.2,18.1,29.7,24.7,24.76,56.41,49.64,42.69,34.2,27.86,21.84,45.58,38.09,29.6,20.94,26.35,34.57,25.27,20.4,25.45,18.59,24.19,21.84,16.34,26.8,22.29
728,60.0,48.6,45.1,39.1,28.0,36.4,31.8,23.2,23.3,26.7,26.3,20.1,11.2,22.9,19.0,20.26,18.6,15.1,7.2,36.1,19.25,17.78,54.15,43.86,40.7,35.29,24.76,13.63,32.85,28.7,20.94,21.03,24.1,23.74,18.14,10.11,20.67,17.15,16.79,13.63,6.5,32.58,17.37
729,43.0,33.9,26.3,25.2,26.1,17.3,13.7,11.2,10.5,11.9,24.2,20.0,15.9,23.1,16.7,20.43,14.9,13.0,9.0,22.8,14.925,17.69,38.81,30.59,23.74,22.74,23.09,11.73,15.61,12.36,10.11,9.48,10.74,21.84,18.05,14.35,20.85,15.07,13.45,11.73,8.12,20.58,13.47
730,21.0,19.2,16.6,18.0,20.0,16.0,13.0,10.1,11.2,16.2,21.5,16.6,8.2,28.8,17.9,25.47,16.6,15.4,9.4,32.3,18.425,14.68,18.95,17.33,14.98,16.25,17.69,13.9,14.44,11.73,9.12,10.11,14.62,19.4,14.98,7.4,25.99,16.15,14.98,13.9,8.48,29.15,16.63
731,13.5,14.8,13.3,12.2,10.5,10.4,9.5,7.4,7.8,10.6,21.5,15.6,8.0,25.3,17.7,22.37,17.6,13.4,5.5,25.1,15.4,13.8,12.18,13.36,12.0,11.01,9.29,12.09,9.39,8.57,6.68,7.04,9.57,19.4,14.08,7.22,22.83,15.97,15.88,12.09,4.96,22.65,13.9
732,14.5,14.1,12.8,15.7,12.2,9.7,8.0,5.56,6.6,8.7,20.2,17.3,6.9,20.0,16.2,17.69,20.5,19.0,13.9,22.8,19.05,15.3,13.09,12.73,11.55,14.17,10.79,17.15,8.75,7.22,5.02,5.96,7.85,18.23,15.61,6.23,18.05,14.62,18.5,17.15,12.54,20.58,17.19
733,14.6,12.5,9.3,11.78,12.6,16.6,16.7,13.2,11.4,15.7,26.1,22.0,16.9,27.7,19.4,24.5,24.0,19.3,16.3,30.7,22.575,19.46,13.18,11.28,8.39,10.63,11.14,17.42,14.98,15.07,11.91,10.29,14.17,23.56,19.86,15.25,25.0,17.51,21.66,17.42,14.71,27.71,20.37
734,32.1,30.7,26.5,24.2,19.0,17.2,13.0,8.1,11.8,19.2,24.0,21.1,12.0,27.9,20.1,24.68,17.8,14.4,12.2,39.1,20.875,18.66,28.97,27.71,23.92,21.84,16.81,13.0,15.52,11.73,7.31,10.65,17.33,21.66,19.04,10.83,25.18,18.14,16.06,13.0,11.01,35.29,18.84
735,41.2,33.8,28.7,23.8,15.4,14.3,11.1,8.2,9.2,11.3,20.1,16.4,11.0,20.0,11.8,17.69,29.4,22.9,16.4,37.1,26.45,14.5,37.18,30.5,25.9,21.48,13.62,20.67,12.91,10.02,7.4,8.3,10.2,18.14,14.8,9.93,18.05,10.65,26.53,20.67,14.8,33.48,23.87
736,18.7,17.5,13.8,15.5,13.3,12.6,12.8,8.5,6.7,9.6,22.7,19.1,12.4,25.7,18.2,22.73,36.2,33.5,26.8,43.7,35.05,16.9,16.88,15.79,12.45,13.99,11.76,30.23,11.37,11.55,7.67,6.05,8.66,20.49,17.24,11.19,23.19,16.43,32.67,30.23,24.19,39.44,31.63
737,15.2,14.8,14.0,17.6,13.4,15.1,10.8,6.7,7.5,7.2,22.2,18.3,11.1,19.2,10.7,16.98,40.6,36.3,28.1,43.3,37.075,16.19,13.72,13.36,12.64,15.88,11.85,32.76,13.63,9.75,6.05,6.77,6.5,20.04,16.52,10.02,17.33,9.66,36.64,32.76,25.36,39.08,33.46
738,20.6,18.5,12.8,10.9,10.1,18.6,13.9,12.1,9.4,9.0,23.0,20.9,15.5,29.3,14.9,25.91,36.0,30.1,25.7,45.7,34.375,18.48,18.59,16.7,11.55,9.84,8.94,27.17,16.79,12.54,10.92,8.48,8.12,20.76,18.86,13.99,26.44,13.45,32.49,27.17,23.19,41.24,31.02
739,25.3,23.9,16.8,19.8,15.5,27.5,23.9,16.7,12.8,13.1,28.5,24.4,19.4,29.4,15.8,26.0,25.3,23.9,17.7,31.1,24.5,21.58,22.83,21.57,15.16,17.87,13.71,21.57,24.82,21.57,15.07,11.55,11.82,25.72,22.02,17.51,26.53,14.26,22.83,21.57,15.97,28.07,22.11
740,32.8,27.0,22.4,20.3,16.7,21.1,17.6,12.4,12.8,12.9,28.7,21.9,16.9,28.3,17.6,25.03,15.89,15.0,11.2,33.6,18.9225,19.36,29.6,24.37,20.22,18.32,14.77,13.54,19.04,15.88,11.19,11.55,11.64,25.9,19.76,15.25,25.54,15.88,14.34,13.54,10.11,30.32,17.08
741,20.5,18.3,15.1,20.1,16.1,12.1,10.3,8.11,9.8,11.4,27.3,21.1,17.0,28.8,20.3,25.47,27.9,24.5,18.5,40.1,27.75,18.66,18.5,16.52,13.63,18.14,14.24,22.11,10.92,9.3,7.32,8.84,10.29,24.64,19.04,15.34,25.99,18.32,25.18,22.11,16.7,36.19,25.04
742,27.67,26.56,21.7,20.2,18.6,24.8,22.5,18.6,15.3,19.7,31.7,25.3,19.6,31.2,21.7,27.6,23.8,20.3,14.4,35.1,23.4,22.37,24.97,23.97,19.58,18.23,16.45,18.32,22.38,20.31,16.79,13.81,17.78,28.61,22.83,17.69,28.16,19.58,21.48,18.32,13.0,31.68,21.12
743,24.4,24.0,18.6,17.9,14.3,13.9,13.0,12.0,11.4,12.2,23.4,19.3,14.8,24.1,17.9,21.32,23.2,18.2,15.6,33.7,22.675,17.07,22.02,21.66,16.79,16.15,12.65,16.43,12.54,11.73,10.83,10.29,11.01,21.12,17.42,13.36,21.75,16.15,20.94,16.43,14.08,30.41,20.46
744,19.3,19.3,17.9,17.2,14.9,18.4,14.5,11.4,13.6,17.9,30.1,25.8,20.1,25.5,16.4,22.55,30.1,25.3,23.6,38.1,29.275,22.81,17.42,17.42,16.15,15.52,13.18,22.83,16.61,13.09,10.29,12.27,16.15,27.17,23.28,18.14,23.01,14.8,27.17,22.83,21.3,34.39,26.42
745,21.1,19.2,17.7,20.7,19.7,22.5,20.8,13.9,12.3,12.8,34.7,27.8,20.0,33.9,20.3,29.98,28.8,26.8,25.1,41.1,30.45,24.59,19.04,17.33,15.97,18.68,17.42,24.19,20.31,18.77,12.54,11.1,11.55,31.32,25.09,18.05,30.59,18.32,25.99,24.19,22.65,37.09,27.48
746,21.2,22.9,19.6,18.6,15.7,22.1,17.1,15.1,12.5,11.3,29.2,23.0,19.1,29.6,18.6,26.18,25.3,22.7,19.3,37.5,26.2,20.34,19.13,20.67,17.69,16.79,13.89,20.49,19.95,15.43,13.63,11.28,10.2,26.35,20.76,17.24,26.71,16.79,22.83,20.49,17.42,33.84,23.65
747,20.7,19.8,16.1,12.6,11.8,23.0,17.6,15.3,14.8,16.4,31.5,26.3,18.7,32.2,19.8,28.48,27.0,22.6,20.6,39.6,27.45,23.27,18.68,17.87,14.53,11.37,10.44,20.4,20.76,15.88,13.81,13.36,14.8,28.43,23.74,16.88,29.06,17.87,24.37,20.4,18.59,35.74,24.77
748,25.2,24.8,21.9,20.3,19.7,23.8,20.3,16.3,13.6,14.1,30.8,25.3,21.0,25.0,16.9,22.11,21.3,21.6,19.5,38.2,25.15,22.37,22.74,22.38,19.76,18.32,17.42,19.49,21.48,18.32,14.71,12.27,12.73,27.8,22.83,18.95,22.56,15.25,19.22,19.49,17.6,34.48,22.7
749,21.4,20.9,17.2,15.9,14.7,19.0,15.9,14.2,13.0,16.1,29.1,25.6,20.5,30.2,22.0,26.71,25.0,21.2,17.4,35.9,24.875,22.64,19.31,18.86,15.52,14.35,13.0,19.13,17.15,14.35,12.82,11.73,14.53,26.26,23.1,18.5,27.26,19.86,22.56,19.13,15.7,32.4,22.45
750,16.9,17.8,17.0,15.2,13.3,18.5,15.8,10.9,12.4,15.6,24.5,21.4,15.4,24.1,16.9,21.32,35.5,29.3,26.2,37.3,32.075,18.92,15.25,16.06,15.34,13.72,11.76,26.44,16.7,14.26,9.84,11.19,14.08,22.11,19.31,13.9,21.75,15.25,32.04,26.44,23.65,33.66,28.95
751,24.1,22.5,20.8,20.2,18.1,20.5,18.4,16.8,14.4,14.9,31.4,26.3,20.3,29.9,18.6,26.44,28.9,24.9,21.2,42.7,29.425,23.27,21.75,20.31,18.77,18.23,16.01,22.47,18.5,16.61,15.16,13.0,13.45,28.34,23.74,18.32,26.98,16.79,26.08,22.47,19.13,38.54,26.56
752,31.2,29.2,25.2,20.9,16.4,20.0,19.8,14.9,10.9,11.2,24.9,24.0,22.0,24.9,17.5,22.02,32.7,30.7,24.6,41.9,32.475,21.23,28.16,26.35,22.74,18.86,14.5,27.71,18.05,17.87,13.45,9.84,10.11,22.47,21.66,19.86,22.47,15.79,29.51,27.71,22.2,37.81,29.31
753,21.7,21.2,21.1,18.6,15.3,23.1,22.1,18.0,15.1,13.8,28.7,26.8,24.1,26.8,17.8,23.71,40.2,34.9,29.2,43.4,36.925,23.71,19.58,19.13,19.04,16.79,13.53,31.5,20.85,19.95,16.25,13.63,12.45,25.9,24.19,21.75,24.19,16.06,36.28,31.5,26.35,39.17,33.32
754,29.9,26.5,22.1,21.7,16.3,22.9,18.4,14.9,12.2,12.8,31.1,27.8,19.3,29.6,16.5,26.18,39.1,37.8,32.2,44.4,38.375,24.59,26.98,23.92,19.95,19.58,14.42,34.11,20.67,16.61,13.45,11.01,11.55,28.07,25.09,17.42,26.71,14.89,35.29,34.11,29.06,40.07,34.63
755,31.4,32.5,23.7,24.8,17.7,25.0,21.5,15.9,11.9,13.2,28.9,23.8,20.8,25.1,15.3,22.2,14.1,17.4,12.2,18.6,15.575,21.05,28.34,29.33,21.39,22.38,15.65,15.7,22.56,19.4,14.35,10.74,11.91,26.08,21.48,18.77,22.65,13.81,12.73,15.7,11.01,16.79,14.06
756,28.4,25.0,21.3,19.8,15.5,11.2,11.33,10.0,6.5,6.0,16.1,12.9,10.8,14.0,8.8,12.39,11.8,10.9,9.6,18.1,12.6,11.41,25.63,22.56,19.22,17.87,13.71,9.84,10.11,10.23,9.03,5.87,5.42,14.53,11.64,9.75,12.64,7.94,10.65,9.84,8.66,16.34,11.37
757,12.7,14.0,9.7,8.9,7.3,16.8,14.7,14.2,13.5,13.5,22.6,17.2,11.6,19.0,14.2,16.81,9.7,11.3,13.56,29.4,15.99,15.21,11.46,12.64,8.75,8.03,6.46,10.2,15.16,13.27,12.82,12.18,12.18,20.4,15.52,10.47,17.15,12.82,8.75,10.2,12.24,26.53,14.43
758,22.9,21.1,16.9,14.9,10.8,24.7,21.4,16.9,12.1,11.7,30.9,26.1,20.8,26.9,18.0,23.79,22.5,28.3,26.0,41.3,29.525,23.09,20.67,19.04,15.25,13.45,9.56,25.54,22.29,19.31,15.25,10.92,10.56,27.89,23.56,18.77,24.28,16.25,20.31,25.54,23.47,37.27,26.65
759,35.5,32.2,28.0,26.0,23.7,23.9,21.5,18.1,16.3,16.6,31.6,27.1,20.2,25.2,16.5,22.29,18.2,19.9,15.1,25.6,19.7,23.97,32.04,29.06,25.27,23.47,20.96,17.96,21.57,19.4,16.34,14.71,14.98,28.52,24.46,18.23,22.74,14.89,16.43,17.96,13.63,23.1,17.78
760,45.1,35.1,36.3,33.3,24.0,16.1,12.6,8.2,6.2,10.33,18.9,13.3,10.22,12.2,5.7,10.79,10.9,12.4,9.78,11.1,11.045,11.76,40.7,31.68,32.76,30.05,21.23,11.19,14.53,11.37,7.4,5.6,9.32,17.06,12.0,9.22,11.01,5.14,9.84,11.19,8.83,10.02,9.97
761,31.0,24.4,20.1,19.9,12.8,13.6,13.2,11.7,8.9,9.6,23.6,20.5,16.0,19.3,12.5,17.07,13.4,11.9,10.8,19.1,13.8,18.13,27.98,22.02,18.14,17.96,11.32,10.74,12.27,11.91,10.56,8.03,8.66,21.3,18.5,14.44,17.42,11.28,12.09,10.74,9.75,17.24,12.45
762,23.5,24.7,19.8,18.6,16.4,12.5,11.3,9.1,6.8,8.3,25.5,23.6,15.0,20.0,12.2,17.69,18.8,19.2,17.0,26.0,20.25,20.87,21.21,22.29,17.87,16.79,14.5,17.33,11.28,10.2,8.21,6.14,7.49,23.01,21.3,13.54,18.05,11.01,16.97,17.33,15.34,23.47,18.28
763,30.5,33.5,27.5,30.8,28.1,17.4,14.5,11.8,9.0,9.1,24.8,22.0,17.2,26.2,16.8,23.18,16.7,16.5,15.3,27.0,18.875,19.46,27.53,30.23,24.82,27.8,24.85,14.89,15.7,13.09,10.65,8.12,8.21,22.38,19.86,15.52,23.65,15.16,15.07,14.89,13.81,24.37,17.03
764,52.5,52.7,48.2,44.1,41.6,16.7,14.1,13.33,8.6,11.1,20.5,18.7,14.7,20.9,12.6,18.48,18.7,17.2,14.6,15.7,16.55,16.54,47.38,47.56,43.5,39.8,36.79,15.52,15.07,12.73,12.03,7.76,10.02,18.5,16.88,13.27,18.86,11.37,16.88,15.52,13.18,14.17,14.94
765,58.4,57.2,50.3,48.2,48.0,22.5,19.6,17.3,12.9,9.9,25.8,19.8,15.9,19.8,15.2,17.51,12.7,10.5,7.1,14.4,11.175,17.51,52.71,51.62,45.4,43.5,42.45,9.48,20.31,17.69,15.61,11.64,8.93,23.28,17.87,14.35,17.87,13.72,11.46,9.48,6.41,13.0,10.09
766,50.4,49.2,52.4,48.1,39.3,13.6,13.0,12.0,8.3,10.3,20.3,12.9,9.2,17.6,10.4,15.56,11.5,9.7,9.4,13.0,10.9,11.41,45.49,44.4,47.29,43.41,34.76,8.75,12.27,11.73,10.83,7.49,9.3,18.32,11.64,8.3,15.88,9.39,10.38,8.75,8.48,11.73,9.84
767,50.3,50.2,45.5,45.1,35.3,11.3,10.5,7.4,6.7,5.2,24.6,15.2,13.9,15.2,8.9,13.45,15.2,16.1,16.7,14.9,15.725,13.45,45.4,45.31,41.06,40.7,31.22,14.53,10.2,9.48,6.68,6.05,4.69,22.2,13.72,12.54,13.72,8.03,13.72,14.53,15.07,13.45,14.19
768,53.6,50.3,46.1,38.7,34.1,11.4,9.7,7.3,6.9,7.3,14.2,14.1,11.5,20.0,8.3,17.69,9.5,9.7,9.7,12.9,10.45,12.48,48.37,45.4,41.61,34.93,30.16,8.75,10.29,8.75,6.59,6.23,6.59,12.82,12.73,10.38,18.05,7.49,8.57,8.75,8.75,11.64,9.43
769,44.8,41.1,40.0,36.0,30.7,11.1,10.2,8.5,6.5,9.0,19.2,15.9,10.8,18.5,9.1,16.37,9.8,7.4,10.3,15.1,10.65,14.06,40.43,37.09,36.1,32.49,27.16,6.68,10.02,9.21,7.67,5.87,8.12,17.33,14.35,9.75,16.7,8.21,8.84,6.68,9.3,13.63,9.61
770,36.1,33.5,36.7,34.9,27.1,9.3,10.2,8.7,7.1,5.7,17.2,15.2,12.2,12.6,7.67,11.14,10.6,11.5,11.3,9.6,10.75,13.45,32.58,30.23,33.12,31.5,23.97,10.38,8.39,9.21,7.85,6.41,5.14,15.52,13.72,11.01,11.37,6.92,9.57,10.38,10.2,8.66,9.7
771,23.2,26.2,20.8,17.9,14.8,13.0,10.5,7.0,4.3,4.89,23.3,15.2,12.5,15.2,7.8,13.45,8.4,10.3,11.9,14.9,11.375,13.45,20.94,23.65,18.77,16.15,13.09,9.3,11.73,9.48,6.32,3.88,4.41,21.03,13.72,11.28,13.72,7.04,7.58,9.3,10.74,13.45,10.27
772,26.5,29.2,20.6,19.3,16.2,11.9,10.5,9.2,5.0,4.4,14.5,14.6,11.4,12.2,6.6,10.79,8.9,8.6,8.0,8.4,8.475,12.92,23.92,26.35,18.59,17.42,14.33,7.76,10.74,9.48,8.3,4.51,3.97,13.09,13.18,10.29,11.01,5.96,8.03,7.76,7.22,7.58,7.65
773,25.2,20.3,13.4,11.7,15.2,8.9,8.6,4.8,4.56,3.5,14.1,12.7,9.2,10.6,3.7,9.38,9.3,10.9,10.1,7.4,9.425,11.23,22.74,18.32,12.09,10.56,13.45,9.84,8.03,7.76,4.33,4.12,3.16,12.73,11.46,8.3,9.57,3.34,8.39,9.84,9.12,6.68,8.51
774,16.5,13.7,10.7,7.5,8.6,9.4,8.8,5.7,5.33,4.6,16.7,15.5,10.3,10.6,5.9,9.38,6.3,8.1,7.9,8.3,7.65,13.71,14.89,12.36,9.66,6.77,7.6,7.31,8.48,7.94,5.14,4.81,4.15,15.07,13.99,9.3,9.57,5.32,5.69,7.31,7.13,7.49,6.9
775,17.1,12.0,10.0,9.3,8.2,11.5,9.0,5.6,4.9,4.1,14.5,13.6,8.5,10.7,5.9,9.47,8.9,10.9,7.5,5.9,8.3,12.02,15.43,10.83,9.03,8.39,7.25,9.84,10.38,8.12,5.05,4.42,3.7,13.09,12.27,7.67,9.66,5.32,8.03,9.84,6.77,5.32,7.49
776,17.5,20.2,15.4,11.0,12.9,8.4,6.9,4.3,4.6,3.5,11.9,11.2,7.0,8.2,3.2,7.25,4.6,6.11,6.8,7.4,6.2275,9.91,15.79,18.23,13.9,9.93,11.41,5.51,7.58,6.23,3.88,4.15,3.16,10.74,10.11,6.32,7.4,2.89,4.15,5.51,6.14,6.68,5.62
777,18.9,17.7,15.1,12.4,11.9,8.7,7.0,5.44,4.0,3.78,17.6,14.0,8.9,9.7,6.1,8.58,13.7,12.5,10.2,11.0,11.85,12.39,17.06,15.97,13.63,11.19,10.53,11.28,7.85,6.32,4.91,3.61,3.41,15.88,12.64,8.03,8.75,5.51,12.36,11.28,9.21,9.93,10.69
778,16.8,16.7,16.7,16.8,17.1,14.2,11.1,7.5,5.6,7.1,21.4,17.1,8.9,11.4,6.0,10.08,7.8,9.8,7.1,6.3,7.75,15.12,15.16,15.07,15.07,15.16,15.12,8.84,12.82,10.02,6.77,5.05,6.41,19.31,15.43,8.03,10.29,5.42,7.04,8.84,6.41,5.69,6.99
779,16.8,51.1,40.8,44.1,41.7,10.2,7.5,5.0,5.2,4.6,19.6,13.3,8.9,12.4,5.2,10.97,8.7,14.8,11.3,6.6,10.35,11.76,15.16,46.12,36.82,39.8,36.88,13.36,9.21,6.77,4.51,4.69,4.15,17.69,12.0,8.03,11.19,4.69,7.85,13.36,10.2,5.96,9.34
780,51.3,50.4,43.4,42.9,38.3,14.9,9.4,5.5,4.4,4.3,18.0,14.4,10.0,12.4,4.9,10.97,7.0,7.6,6.6,5.3,6.625,12.74,46.3,45.49,39.17,38.72,33.88,6.86,13.45,8.48,4.96,3.97,3.88,16.25,13.0,9.03,11.19,4.42,6.32,6.86,5.96,4.78,5.98
